year,district,winner_name,cook_rating,dem,repub,other,winner
2016,OR-05,Kurt Schrader,solid-d,53.5,43.0,3.5,d
2016,PA-01,Bob Brady,solid-d,82.2,17.8,0.0,d
2016,PA-02,Dwight Evans,solid-d,90.2,9.8,0.0,d
2016,PA-03,Mike Kelly,solid-r,0.0,100.0,0.0,r
2016,PA-04,Scott Perry,solid-r,33.9,66.1,0.0,r
2016,PA-05,Glenn Thompson,solid-r,32.8,67.2,0.0,r
2016,PA-06,Ryan Costello,likely-r,42.7,57.3,0.0,r
2016,PA-07,Pat Meehan,solid-r,40.5,59.5,0.0,r
2016,PA-08,Brian Fitzpatrick,tossup,45.6,54.4,0.0,r
2016,PA-09,Bill Shuster,solid-r,36.6,63.4,0.0,r
2016,PA-10,Tom Marino,solid-r,29.8,70.2,0.0,r
2016,PA-11,Lou Barletta,solid-r,36.3,63.7,0.0,r
2016,PA-12,Keith Rothfus,solid-r,38.2,61.8,0.0,r
2016,PA-13,Brendan Boyle,solid-d,100.0,0.0,0.0,d
2016,PA-14,Michael F. Doyle,solid-d,74.4,25.6,0.0,d
2016,PA-15,Charlie Dent,solid-r,38.0,58.4,3.6,r
2016,PA-16,Lloyd Smucker,lean-r,42.9,53.8,3.3,r
2016,PA-17,Matt Cartwright,solid-d,53.8,46.2,0.0,d
2016,PA-18,Timothy F. Murphy,solid-r,0.0,100.0,0.0,r
2016,RI-01,David Cicilline,solid-d,64.5,35.1,0.4,d
2016,RI-02,James Langevin,solid-d,58.1,30.7,11.2,d
2016,SC-01,Mark Sanford,solid-r,36.8,58.6,4.6,r
2016,SC-02,Joe Wilson,solid-r,35.9,60.3,3.8,r
2016,SC-03,Jeff Duncan,solid-r,27.1,72.8,0.1,r
2016,SC-04,Trey Gowdy,solid-r,31.0,67.2,1.8,r
2016,SC-05,Mick Mulvaney,solid-r,38.7,59.2,2.1,r
2016,SC-06,Jim Clyburn,solid-d,70.1,27.6,2.3,d
2016,SC-07,Tom Rice,solid-r,39.0,61.0,0.0,r
2016,SD-01,Kristi Noem,solid-r,35.9,64.1,0.0,r
2016,TN-01,Phil Roe,solid-r,15.4,78.4,6.2,r
2016,TN-02,Jimmy Duncan,solid-r,24.4,75.6,0.0,r
2016,TN-03,Chuck Fleischmann,solid-r,28.8,66.4,4.8,r
2016,TN-04,Scott DesJarlais,solid-r,35.0,65.0,0.0,r
2016,TN-05,Jim Cooper,solid-d,62.6,37.4,0.0,d
2016,TN-06,Diane Black,solid-r,21.8,71.1,7.1,r
2016,TN-07,Marsha Blackburn,solid-r,23.5,72.2,4.3,r
2016,TN-08,David Kustoff,solid-r,25.1,68.8,6.1,r
2016,TN-09,Steve Cohen,solid-d,78.7,18.9,2.4,d
2016,TX-01,Louie Gohmert,solid-r,24.1,73.9,2.0,r
2016,TX-02,Ted Poe,solid-r,36.0,60.6,3.4,r
2016,TX-03,Sam Johnson,solid-r,34.6,61.2,4.2,r
2016,TX-04,John Ratcliffe,solid-r,0.0,88.0,12.0,r
2016,TX-05,Jeb Hensarling,solid-r,0.0,80.6,19.4,r
2016,TX-06,Joe Barton,solid-r,39.0,58.3,2.7,r
2016,TX-07,John Culberson,solid-r,43.8,56.2,0.0,r
2016,TX-08,Kevin Brady,solid-r,0.0,100.0,0.0,r
2016,TX-09,Al Green,solid-d,80.6,19.4,0.0,d
2016,TX-10,Michael McCaul,solid-r,38.4,57.3,4.3,r
2016,TX-11,Mike Conaway,solid-r,0.0,89.5,10.5,r
2016,TX-12,Kay Granger,solid-r,26.9,69.4,3.7,r
2016,TX-13,Mac Thornberry,solid-r,0.0,90.0,10.0,r
2016,TX-14,Randy Weber,solid-r,38.1,61.9,0.0,r
2016,TX-15,Vicente González,solid-d,57.3,37.7,5.0,d
2016,TX-16,Beto O'Rourke,solid-d,85.7,0.0,14.3,d
2016,TX-17,Bill Flores,solid-r,35.2,60.8,4.0,r
2016,TX-18,Sheila Jackson Lee,solid-d,73.5,23.6,2.9,d
2016,TX-19,Jodey Arrington,solid-r,0.0,86.7,13.3,r
2016,TX-20,Joaquín Castro,solid-d,79.7,0.0,20.3,d
2016,TX-21,Lamar S. Smith,solid-r,36.5,57.0,6.5,r
2016,TX-22,Pete Olson,solid-r,40.5,59.5,0.0,r
2016,TX-23,Will Hurd,tossup,47.0,48.3,4.7,r
2016,TX-24,Kenny Marchant,solid-r,39.3,56.2,4.5,r
2016,TX-25,Roger Williams,solid-r,37.7,58.4,3.9,r
2016,TX-26,Michael C. Burgess,solid-r,29.6,66.4,4.0,r
2016,TX-27,Blake Farenthold,solid-r,38.3,61.7,0.0,r
2016,TX-28,Henry Cuellar,solid-d,66.2,31.3,2.5,d
2016,TX-29,Gene Green,solid-d,72.5,24.0,3.5,d
2016,TX-30,Eddie Bernice Johnson,solid-d,77.9,19.0,3.1,d
2016,TX-31,John Carter,solid-r,36.5,58.4,5.1,r
2016,TX-32,Pete Sessions,solid-r,0.0,71.1,28.9,r
2016,TX-33,Marc Veasey,solid-d,73.7,26.3,0.0,d
2016,TX-34,Filemon Vela Jr.,solid-d,62.7,37.3,0.0,d
2016,TX-35,Lloyd Doggett,solid-d,63.1,31.6,5.3,d
2016,TX-36,Brian Babin,solid-r,0.0,88.6,11.4,r
2016,UT-01,Rob Bishop,solid-r,26.4,65.9,7.7,r
2016,UT-02,Chris Stewart,solid-r,33.9,61.6,4.5,r
2016,UT-03,Jason Chaffetz,solid-r,26.5,73.5,0.0,r
2016,UT-04,Mia Love,lean-r,41.3,53.8,4.9,r
2016,VT-01,Peter Welch,solid-d,82.5,0.0,17.5,d
2016,VA-01,Rob Wittman,solid-r,36.6,59.9,3.5,r
2016,VA-02,Scott Taylor,solid-r,38.5,61.3,0.2,r
2016,VA-03,Bobby Scott,solid-d,66.7,33.1,0.2,d
2016,VA-04,Donald McEachin,likely-d,57.7,42.0,0.3,d
2016,VA-05,Thomas Garrett Jr.,likely-r,41.6,58.2,0.2,r
2016,VA-06,Bob Goodlatte,solid-r,33.2,66.6,0.2,r
2016,VA-07,Dave Brat,solid-r,42.2,57.5,0.3,r
2016,VA-08,Don Beyer,solid-d,68.4,27.3,4.3,d
2016,VA-09,Morgan Griffith,solid-r,28.3,68.6,3.1,r
2016,VA-10,Barbara Comstock,tossup,46.9,52.7,0.4,r
2016,VA-11,Gerry Connolly,solid-d,87.9,0.0,12.1,d
2016,WA-01,Suzan DelBene,solid-d,55.4,44.6,0.0,d
2016,WA-02,Rick Larsen,solid-d,64.0,36.0,0.0,d
2016,WA-03,Jaime Herrera Beutler,solid-r,38.2,61.8,0.0,r
2016,WA-04,Dan Newhouse,solid-r,0.0,57.6,42.4,r
2016,WA-05,Cathy McMorris Rodgers,solid-r,40.4,59.6,0.0,r
2016,WA-06,Derek Kilmer,solid-d,61.5,38.5,0.0,d
2016,WA-07,Pramila Jayapal,solid-d,56.0,0.0,44.0,d
2016,WA-08,Dave Reichert,solid-r,39.8,60.2,0.0,r
2016,WA-09,Adam Smith,solid-d,72.9,27.1,0.0,d
2016,WA-10,Dennis Heck,solid-d,58.7,41.3,0.0,d
2016,WV-01,David McKinley,solid-r,31.0,69.0,0.0,r
2016,WV-02,Alex Mooney,solid-r,41.8,58.2,0.0,r
2016,WV-03,Evan Jenkins,solid-r,24.0,67.9,8.1,r
2016,WI-01,Paul Ryan,solid-r,30.2,65.0,4.8,r
2016,WI-02,Mark Pocan,solid-d,68.7,31.2,0.1,d
2016,WI-03,Ron Kind,solid-d,98.9,0.0,1.1,d
2016,WI-04,Gwen Moore,solid-d,76.7,0.0,23.3,d
2016,WI-05,Jim Sensenbrenner,solid-r,29.3,66.7,4.0,r
2016,WI-06,Glenn Grothman,solid-r,37.3,57.2,5.5,r
2016,WI-07,Sean Duffy,solid-r,38.3,61.7,0.0,r
2016,WI-08,Mike Gallagher,likely-r,37.3,62.7,0.0,r
2016,WY-01,Liz Cheney,solid-r,29.2,60.3,10.5,r
2018,AL-01,Bradley Byrne,solid-r,36.8,63.2,0.0,r
2018,AL-02,Martha Roby,solid-r,38.5,61.5,0.0,r
2018,AL-03,Mike Rogers,solid-r,36.2,63.8,0.0,r
2018,AL-04,Robert Aderholt,solid-r,20.1,79.9,0.0,r
2018,AL-05,Mo Brooks,solid-r,38.9,61.1,0.0,r
2018,AL-06,Gary Palmer,solid-r,30.8,69.2,0.0,r
2018,AL-07,Terri Sewell,solid-d,100.0,0.0,0.0,d
2018,AK-01,Don Young,lean-r,46.7,53.3,0.0,r
2018,AZ-01,Tom O'Halleran,lean-d,53.8,46.2,0.0,d
2018,AZ-02,Ann Kirkpatrick,lean-d,54.7,45.3,0.0,d
2018,AZ-03,Raúl Grijalva,solid-d,63.9,36.1,0.0,d
2018,AZ-04,Paul Gosar,solid-r,30.5,68.2,1.3,r
2018,AZ-05,Andy Biggs,solid-r,40.6,59.4,0.0,r
2018,AZ-06,David Schweikert,likely-r,44.8,55.2,0.0,r
2018,AZ-07,Ruben Gallego,solid-d,85.8,0.0,14.2,d
2018,AZ-08,Debbie Lesko,likely-r,44.5,55.5,0.0,r
2018,AZ-09,Greg Stanton,solid-d,61.1,38.9,0.0,d
2018,AR-01,Rick Crawford,solid-r,28.8,68.9,2.3,r
2018,AR-02,French Hill,likely-r,45.8,52.1,2.1,r
2018,AR-03,Steve Womack,solid-r,32.6,64.8,2.6,r
2018,AR-04,Bruce Westerman,solid-r,31.3,66.8,1.9,r
2018,CA-01,Doug LaMalfa,likely-r,45.1,54.9,0.0,r
2018,CA-02,Jared Huffman,solid-d,77.0,23.0,0.0,d
2018,CA-03,John Garamendi,solid-d,58.1,41.9,0.0,d
2018,CA-04,Tom McClintock,likely-r,45.9,54.1,0.0,r
2018,CA-05,Mike Thompson,solid-d,78.9,0.0,21.1,d
2018,CA-06,Doris Matsui,solid-d,80.4,0.0,19.6,d
2018,CA-07,Ami Bera,likely-d,55.0,45.0,0.0,d
2018,CA-08,Paul Cook,solid-r,0.0,60.0,40.0,r
2018,CA-09,Jerry McNerney,solid-d,56.5,43.5,0.0,d
2018,CA-10,Josh Harder,tossup,52.3,47.7,0.0,d
2018,CA-11,Mark DeSaulnier,solid-d,74.1,25.9,0.0,d
2018,CA-12,Nancy Pelosi,solid-d,86.8,13.2,0.0,d
2018,CA-13,Barbara Lee,solid-d,88.4,0.0,11.6,d
2018,CA-14,Jackie Speier,solid-d,79.2,20.8,0.0,d
2018,CA-15,Eric Swalwell,solid-d,73.0,27.0,0.0,d
2018,CA-16,Jim Costa,likely-d,57.5,42.5,0.0,d
2018,CA-17,Ro Khanna,solid-d,75.3,24.7,0.0,d
2018,CA-18,Anna Eshoo,solid-d,74.5,25.5,0.0,d
2018,CA-19,Zoe Lofgren,solid-d,73.8,26.2,0.0,d
2018,CA-20,Jimmy Panetta,solid-d,81.4,0.0,18.6,d
2018,CA-21,TJ Cox,likely-r,50.4,49.6,0.0,d
2018,CA-22,Devin Nunes,likely-r,47.3,52.7,0.0,r
2018,CA-23,Kevin McCarthy,solid-r,36.3,63.7,0.0,r
2018,CA-24,Salud Carbajal,solid-d,58.6,41.4,0.0,d
2018,CA-25,Katie Hill,tossup,54.4,45.6,0.0,d
2018,CA-26,Julia Brownley,solid-d,61.9,38.1,0.0,d
2018,CA-27,Judy Chu,solid-d,79.2,0.0,20.8,d
2018,CA-28,Adam Schiff,solid-d,78.4,21.6,0.0,d
2018,CA-29,Tony Cárdenas,solid-d,80.6,19.4,0.0,d
2018,CA-30,Brad Sherman,solid-d,73.4,26.6,0.0,d
2018,CA-31,Pete Aguilar,solid-d,58.7,41.3,0.0,d
2018,CA-32,Grace Napolitano,solid-d,68.8,31.2,0.0,d
2018,CA-33,Ted Lieu,solid-d,70.0,30.0,0.0,d
2018,CA-34,Jimmy Gomez,solid-d,72.5,0.0,27.5,d
2018,CA-35,Norma Torres,solid-d,69.4,30.6,0.0,d
2018,CA-36,Raul Ruiz,solid-d,59.0,41.0,0.0,d
2018,CA-37,Karen Bass,solid-d,89.1,10.9,0.0,d
2018,CA-38,Linda Sánchez,solid-d,68.9,31.1,0.0,d
2018,CA-39,Gil Cisneros,tossup,51.6,48.4,0.0,d
2018,CA-40,Lucille Roybal-Allard,solid-d,77.3,0.0,22.7,d
2018,CA-41,Mark Takano,solid-d,65.1,34.9,0.0,d
2018,CA-42,Ken Calvert,solid-r,43.5,56.5,0.0,r
2018,CA-43,Maxine Waters,solid-d,77.7,22.3,0.0,d
2018,CA-44,Nanette Barragán,solid-d,68.3,0.0,31.7,d
2018,CA-45,Katie Porter,tossup,52.1,47.9,0.0,d
2018,CA-46,Lou Correa,solid-d,69.1,30.9,0.0,d
2018,CA-47,Alan Lowenthal,solid-d,64.9,35.1,0.0,d
2018,CA-48,Harley Rouda,tossup,53.6,46.4,0.0,d
2018,CA-49,Mike Levin,likely-d,56.4,43.6,0.0,d
2018,CA-50,Duncan D. Hunter,lean-r,48.3,51.7,0.0,r
2018,CA-51,Juan Vargas,solid-d,71.2,28.8,0.0,d
2018,CA-52,Scott Peters,solid-d,63.8,36.2,0.0,d
2018,CA-53,Susan Davis,solid-d,69.1,30.9,0.0,d
2018,CO-01,Diana DeGette,solid-d,73.8,23.0,3.2,d
2018,CO-02,Joe Neguse,solid-d,60.3,33.6,6.1,d
2018,CO-03,Scott Tipton,likely-r,43.6,51.5,4.9,r
2018,CO-04,Ken Buck,solid-r,39.4,60.6,0.0,r
2018,CO-05,Doug Lamborn,solid-r,39.3,57.0,3.7,r
2018,CO-06,Jason Crow,lean-d,54.1,42.9,3.0,d
2018,CO-07,Ed Perlmutter,solid-d,60.4,35.4,4.2,d
2018,CT-01,John B. Larson,solid-d,63.9,35.0,1.1,d
2018,CT-02,Joe Courtney,solid-d,62.2,35.4,2.4,d
2018,CT-03,Rosa DeLauro,solid-d,64.6,35.4,0.0,d
2018,CT-04,Jim Himes,solid-d,61.2,38.8,0.0,d
2018,CT-05,Jahana Hayes,solid-d,55.9,44.1,0.0,d
2018,DE-01,Lisa Blunt Rochester,solid-d,64.5,35.5,0.0,d
2018,FL-01,Matt Gaetz,solid-r,32.9,67.1,0.0,r
2018,FL-02,Neal Dunn,solid-r,32.6,67.4,0.0,r
2018,FL-03,Ted Yoho,solid-r,42.4,57.6,0.0,r
2018,FL-04,John Rutherford,solid-r,32.3,65.2,2.5,r
2018,FL-05,Al Lawson,solid-d,66.8,33.2,0.0,d
2018,FL-06,Michael Waltz,lean-r,43.7,56.3,0.0,r
2018,FL-07,Stephanie Murphy,likely-d,57.7,42.3,0.0,d
2018,FL-08,Bill Posey,solid-r,39.5,60.5,0.0,r
2018,FL-09,Darren Soto,solid-d,58.0,42.0,0.0,d
2018,FL-10,Val Demings,solid-d,100.0,0.0,0.0,d
2018,FL-11,Daniel Webster,solid-r,34.8,65.2,0.0,r
2018,FL-12,Gus Bilirakis,solid-r,39.7,58.1,2.2,r
2018,FL-13,Charlie Crist,solid-d,57.6,42.4,0.0,d
2018,FL-14,Kathy Castor,solid-d,100.0,0.0,0.0,d
2018,FL-15,Ross Spano,tossup,47.0,53.0,0.0,r
2018,FL-16,Vern Buchanan,lean-r,45.4,54.6,0.0,r
2018,FL-17,Greg Steube,solid-r,37.7,62.3,0.0,r
2018,FL-18,Brian Mast,lean-r,45.7,54.3,0.0,r
2018,FL-19,Francis Rooney,solid-r,37.7,62.3,0.0,r
2018,FL-20,Alcee Hastings,solid-d,100.0,0.0,0.0,d
2018,FL-21,Lois Frankel,solid-d,100.0,0.0,0.0,d
2018,FL-22,Ted Deutch,solid-d,62.0,38.0,0.0,d
2018,FL-23,Debbie Wasserman Schultz,solid-d,58.5,36.0,5.5,d
2018,FL-24,Frederica Wilson,solid-d,100.0,0.0,0.0,d
2018,FL-25,Mario Díaz-Balart,lean-r,39.5,60.5,0.0,r
2018,FL-26,Debbie Mucarsel-Powell,tossup,50.9,49.1,0.0,d
2018,FL-27,Donna Shalala,lean-d,51.8,45.8,2.4,d
2018,GA-01,Buddy Carter,solid-r,42.3,57.7,0.0,r
2018,GA-02,Sanford Bishop,solid-d,59.6,40.4,0.0,d
2018,GA-03,Drew Ferguson,solid-r,34.5,65.5,0.0,r
2018,GA-04,Hank Johnson,solid-d,78.8,21.2,0.0,d
2018,GA-05,John Lewis,solid-d,100.0,0.0,0.0,d
2018,GA-06,Lucy McBath,tossup,50.5,49.5,0.0,d
2018,GA-07,Rob Woodall,lean-r,49.9,50.1,0.0,r
2018,GA-08,Austin Scott,solid-r,0.0,100.0,0.0,r
2018,GA-09,Doug Collins,solid-r,20.5,79.5,0.0,r
2018,GA-10,Jody Hice,solid-r,37.1,62.9,0.0,r
2018,GA-11,Barry Loudermilk,solid-r,38.2,61.8,0.0,r
2018,GA-12,Rick W. Allen,solid-r,40.5,59.5,0.0,r
2018,GA-13,David Scott,solid-d,76.2,23.8,0.0,d
2018,GA-14,Tom Graves,solid-r,23.5,76.5,0.0,r
2018,HI-01,Ed Case,solid-d,73.1,23.1,3.8,d
2018,HI-02,Tulsi Gabbard,solid-d,77.4,22.6,0.0,d
2018,ID-01,Russ Fulcher,solid-r,30.8,62.8,6.4,r
2018,ID-02,Michael K. Simpson,solid-r,39.3,60.7,0.0,r
2018,IL-01,Bobby Rush,solid-d,73.5,19.8,6.7,d
2018,IL-02,Robin Kelly,solid-d,81.1,18.9,0.0,d
2018,IL-03,Dan Lipinski,solid-d,73.8,26.2,0.0,d
2018,IL-04,Jesús 'Chuy' García,solid-d,86.6,13.4,0.0,d
2018,IL-05,Mike Quigley,solid-d,76.7,23.3,0.0,d
2018,IL-06,Sean Casten,lean-d,53.6,46.4,0.0,d
2018,IL-07,Danny K. Davis,solid-d,87.6,12.4,0.0,d
2018,IL-08,Raja Krishnamoorthi,solid-d,66.0,34.0,0.0,d
2018,IL-09,Jan Schakowsky,solid-d,73.5,26.5,0.0,d
2018,IL-10,Brad Schneider,solid-d,65.6,34.4,0.0,d
2018,IL-11,Bill Foster,solid-d,63.8,36.2,0.0,d
2018,IL-12,Mike Bost,lean-r,45.4,51.6,3.0,r
2018,IL-13,Rodney Davis,lean-r,49.6,50.4,0.0,r
2018,IL-14,Lauren Underwood,tossup,52.5,47.5,0.0,d
2018,IL-15,John Shimkus,solid-r,29.1,70.9,0.0,r
2018,IL-16,Adam Kinzinger,solid-r,40.9,59.1,0.0,r
2018,IL-17,Cheri Bustos,solid-d,62.1,37.9,0.0,d
2018,IL-18,Darin LaHood,solid-r,32.8,67.2,0.0,r
2018,IN-01,Pete Visclosky,solid-d,65.1,34.9,0.0,d
2018,IN-02,Jackie Walorski,likely-r,45.2,54.8,0.0,r
2018,IN-03,Jim Banks,solid-r,35.3,64.7,0.0,r
2018,IN-04,Jim Baird,solid-r,35.9,64.1,0.0,r
2018,IN-05,Susan Brooks,solid-r,43.2,56.8,0.0,r
2018,IN-06,Greg Pence,solid-r,32.9,63.8,3.3,r
2018,IN-07,André Carson,solid-d,64.9,35.1,0.0,d
2018,IN-08,Larry Bucshon,solid-r,35.6,64.4,0.0,r
2018,IN-09,Trey Hollingsworth,solid-r,43.5,56.5,0.0,r
2018,IA-01,Abby Finkenauer,lean-d,51.0,45.9,3.1,d
2018,IA-02,Dave Loebsack,solid-d,54.8,42.6,2.6,d
2018,IA-03,Cindy Axne,tossup,49.3,47.2,3.5,d
2018,IA-04,Steve King,lean-r,47.0,50.4,2.6,r
2018,KS-01,Roger Marshall,solid-r,31.9,68.1,0.0,r
2018,KS-02,Steve Watkins,tossup,46.8,47.6,5.6,r
2018,KS-03,Sharice Davids,lean-d,53.6,43.9,2.5,d
2018,KS-04,Ron Estes,solid-r,40.6,59.4,0.0,r
2018,KY-01,James Comer,solid-r,31.4,68.6,0.0,r
2018,KY-02,Brett Guthrie,solid-r,31.1,66.7,2.2,r
2018,KY-03,John Yarmuth,solid-d,62.1,36.6,1.3,d
2018,KY-04,Thomas Massie,solid-r,34.6,62.2,3.2,r
2018,KY-05,Hal Rogers,solid-r,21.1,78.9,0.0,r
2018,KY-06,Andy Barr,tossup,47.8,51.0,1.2,r
2018,LA-01,Steve Scalise,solid-r,16.4,71.5,12.1,r
2018,LA-02,Cedric Richmond,solid-d,80.6,0.0,19.4,d
2018,LA-03,Clay Higgins,solid-r,17.8,55.7,26.5,r
2018,LA-04,Mike Johnson,solid-r,33.6,64.2,2.2,r
2018,LA-05,Ralph Abraham,solid-r,30.0,66.5,3.5,r
2018,LA-06,Garret Graves,solid-r,20.5,69.5,10.0,r
2018,ME-01,Chellie Pingree,solid-d,58.7,32.4,8.9,d
2018,ME-02,Jared Golden,tossup,50.5,49.5,0.0,d
2018,MD-01,Andy Harris,solid-r,38.1,60.0,1.9,r
2018,MD-02,Dutch Ruppersberger,solid-d,66.1,30.7,3.2,d
2018,MD-03,John Sarbanes,solid-d,69.2,28.3,2.5,d
2018,MD-04,Anthony G. Brown,solid-d,78.1,19.9,2.0,d
2018,MD-05,Steny Hoyer,solid-d,70.4,27.1,2.5,d
2018,MD-06,David Trone,solid-d,59.0,38.0,3.0,d
2018,MD-07,Elijah Cummings,solid-d,76.5,21.3,2.2,d
2018,MD-08,Jamie Raskin,solid-d,68.2,30.3,1.5,d
2018,MA-01,Richard Neal,solid-d,100.0,0.0,0.0,d
2018,MA-02,Jim McGovern,solid-d,67.2,32.8,0.0,d
2018,MA-03,Lori Trahan,solid-d,62.0,33.5,4.5,d
2018,MA-04,Joe Kennedy III,solid-d,100.0,0.0,0.0,d
2018,MA-05,Katherine Clark,solid-d,75.9,24.1,0.0,d
2018,MA-06,Seth Moulton,solid-d,65.2,31.4,3.4,d
2018,MA-07,Ayanna Pressley,solid-d,100.0,0.0,0.0,d
2018,MA-08,Stephen F. Lynch,solid-d,100.0,0.0,0.0,d
2018,MA-09,Bill Keating,solid-d,59.4,40.6,0.0,d
2018,MI-01,Jack Bergman,likely-r,43.7,56.3,0.0,r
2018,MI-02,Bill Huizenga,solid-r,43.0,55.3,1.7,r
2018,MI-03,Justin Amash,likely-r,43.2,54.4,2.4,r
2018,MI-04,John Moolenaar,solid-r,37.4,62.6,0.0,r
2018,MI-05,Dan Kildee,solid-d,59.5,35.9,4.6,d
2018,MI-06,Fred Upton,lean-r,45.7,50.2,4.1,r
2018,MI-07,Tim Walberg,likely-r,46.2,53.8,0.0,r
2018,MI-08,Elissa Slotkin,tossup,50.6,46.8,2.6,d
2018,MI-09,Andy Levin,solid-d,59.6,36.8,3.6,d
2018,MI-10,Paul Mitchell,solid-r,35.0,60.3,4.7,r
2018,MI-11,Haley Stevens,lean-d,51.8,45.2,3.0,d
2018,MI-12,Debbie Dingell,solid-d,68.1,28.9,3.0,d
2018,MI-13,Rashida Tlaib,solid-d,84.6,0.0,15.4,d
2018,MI-14,Brenda Lawrence,solid-d,80.9,17.3,1.8,d
2018,MN-01,Jim Hagedorn,tossup,49.8,50.2,0.0,r
2018,MN-02,Angie Craig,lean-d,52.8,47.2,0.0,d
2018,MN-03,Dean Phillips,lean-d,55.7,44.3,0.0,d
2018,MN-04,Betty McCollum,solid-d,66.0,29.8,4.2,d
2018,MN-05,Ilhan Omar,solid-d,78.2,21.8,0.0,d
2018,MN-06,Tom Emmer,solid-r,38.8,61.2,0.0,r
2018,MN-07,Collin Peterson,likely-d,52.1,47.9,0.0,d
2018,MN-08,Pete Stauber,lean-r,45.2,50.7,4.1,r
2018,MS-01,Trent Kelly,solid-r,32.4,66.9,0.7,r
2018,MS-02,Bennie Thompson,solid-d,71.8,0.0,28.2,d
2018,MS-03,Michael Guest,solid-r,36.7,62.3,1.0,r
2018,MS-04,Steven Palazzo,solid-r,30.7,68.2,1.1,r
2018,MO-01,Lacy Clay,solid-d,80.1,16.7,3.2,d
2018,MO-02,Ann Wagner,lean-r,47.2,51.2,1.6,r
2018,MO-03,Blaine Luetkemeyer,solid-r,32.8,65.1,2.1,r
2018,MO-04,Vicky Hartzler,solid-r,32.7,64.8,2.5,r
2018,MO-05,Emanuel Cleaver,solid-d,61.7,35.5,2.8,d
2018,MO-06,Sam Graves,solid-r,32.0,65.4,2.6,r
2018,MO-07,Billy Long,solid-r,30.1,66.2,3.7,r
2018,MO-08,Jason Smith,solid-r,25.0,73.4,1.6,r
2018,MT-01,Greg Gianforte,lean-r,46.2,50.9,2.9,r
2018,NE-01,Jeff Fortenberry,solid-r,39.6,60.4,0.0,r
2018,NE-02,Don Bacon,lean-r,49.0,51.0,0.0,r
2018,NE-03,Adrian Smith,solid-r,23.3,76.7,0.0,r
2018,NV-01,Dina Titus,solid-d,66.2,30.9,2.9,d
2018,NV-02,Mark Amodei,solid-r,41.8,58.2,0.0,r
2018,NV-03,Susie Lee,lean-d,51.9,42.8,5.3,d
2018,NV-04,Steven Horsford,lean-d,51.9,43.7,4.4,d
2018,NH-01,Chris Pappas,likely-d,53.6,45.0,1.4,d
2018,NH-02,Ann McLane Kuster,solid-d,55.6,42.2,2.2,d
2018,NJ-01,Donald Norcross,solid-d,64.4,33.3,2.3,d
2018,NJ-02,Jeff Van Drew,likely-d,52.9,45.2,1.9,d
2018,NJ-03,Andy Kim,tossup,50.0,48.7,1.3,d
2018,NJ-04,Chris Smith,solid-r,43.1,55.4,1.5,r
2018,NJ-05,Josh Gottheimer,likely-d,56.2,42.5,1.3,d
2018,NJ-06,Frank Pallone,solid-d,63.6,36.4,0.0,d
2018,NJ-07,Tom Malinowski,tossup,51.7,46.7,1.6,d
2018,NJ-08,Albio Sires,solid-d,78.1,18.7,3.2,d
2018,NJ-09,Bill Pascrell,solid-d,70.3,28.9,0.8,d
2018,NJ-10,Donald Payne Jr.,solid-d,87.6,10.1,2.3,d
2018,NJ-11,Mikie Sherrill,lean-d,56.8,42.1,1.1,d
2018,NJ-12,Bonnie Watson Coleman,solid-d,68.7,31.3,0.0,d
2018,NM-01,Deb Haaland,solid-d,59.1,36.3,4.6,d
2018,NM-02,Xochitl Torres Small,tossup,50.9,49.1,0.0,d
2018,NM-03,Ben Ray Luján,solid-d,63.4,31.2,5.4,d
2018,NY-01,Lee Zeldin,likely-r,47.4,51.5,1.1,r
2018,NY-02,Peter T. King,likely-r,46.9,53.1,0.0,r
2018,NY-03,Thomas Suozzi,solid-d,59.0,41.0,0.0,d
2018,NY-04,Kathleen Rice,solid-d,61.3,38.7,0.0,d
2018,NY-05,Gregory Meeks,solid-d,100.0,0.0,0.0,d
2018,NY-06,Grace Meng,solid-d,90.9,0.0,9.1,d
2018,NY-07,Nydia Velázquez,solid-d,93.4,0.0,6.6,d
2018,NY-08,Hakeem Jeffries,solid-d,94.2,0.0,5.8,d
2018,NY-09,Yvette Clarke,solid-d,89.3,10.3,0.4,d
2018,NY-10,Jerrold Nadler,solid-d,82.1,17.9,0.0,d
2018,NY-11,Max Rose,lean-r,53.0,46.6,0.4,d
2018,NY-12,Carolyn Maloney,solid-d,86.4,12.1,1.5,d
2018,NY-13,Adriano Espaillat,solid-d,94.6,5.4,0.0,d
2018,NY-14,Alexandria Ocasio-Cortez,solid-d,78.2,13.6,8.2,d
2018,NY-15,José E. Serrano,solid-d,96.0,4.0,0.0,d
2018,NY-16,Eliot Engel,solid-d,100.0,0.0,0.0,d
2018,NY-17,Nita Lowey,solid-d,88.0,0.0,12.0,d
2018,NY-18,Sean Patrick Maloney,solid-d,55.5,44.5,0.0,d
2018,NY-19,Antonio Delgado,tossup,51.4,46.2,2.4,d
2018,NY-20,Paul Tonko,solid-d,66.5,33.5,0.0,d
2018,NY-21,Elise Stefanik,likely-r,42.4,56.1,1.5,r
2018,NY-22,Anthony Brindisi,tossup,50.9,49.1,0.0,d
2018,NY-23,Tom Reed,likely-r,45.8,54.2,0.0,r
2018,NY-24,John Katko,lean-r,47.4,52.6,0.0,r
